,FSC-A,SSC-A,HLA-DR,CD3,CD45,CD14,CD56,CD19,CD11c,Population
410,3.1367997786653055,2.187317724450615,1.079950094179253,-0.41671611503585704,-0.24641061111155071,3.1545204444119475,1.3851986779117529,-0.9833965241089334,2.061534319752356,B_cells
411,-0.14653004671915063,-0.2235664095593587,-0.3373014155492224,0.856917263208827,0.5955494431663836,-0.486184292723292,-0.6776002012302539,-0.6195659769201797,-0.5615420253159942,T_cells
412,0.04381231215479465,-0.44479506879204245,-0.2706707714901663,0.5605579186794978,0.6014881343626685,-0.9109489810923744,-0.2455375161021529,-0.6875810036201392,-0.2162423300210596,T_cells
413,-0.3359272426965027,-0.557780373338915,1.458858540547447,-1.1325591290459691,-0.429701259940122,-0.6769076543186907,-0.15879300636427288,1.9869113631088873,-1.3514622361268578,Monocytes
414,-0.08810848756099376,-0.15981858685976782,-0.11492655117575898,0.32937398843341076,0.16366971191936525,-0.8023351960805053,-0.5874457455326306,-0.576304643621192,-0.6707782506539202,T_cells
415,-0.25538695882487417,-0.5302611161712653,1.236290119480945,-0.9351841647728028,-0.4111631254516803,-0.5521152883052513,-0.3206546891415766,1.9831918795858134,1.0448804452712848,Monocytes
416,-0.4296528533058886,-0.33680996838670324,-0.4276412479197559,0.6400772649414571,-0.028645003306022702,-0.1800269552572032,-0.6219842858244756,-0.43371226566617915,-0.31661252334889267,T_cells
417,-0.06025907876550916,-0.29182973804473594,-0.18053819710210514,0.5587226477627846,0.48778316960649437,-1.0000854096215508,-0.5080207096094902,-0.5691869143036326,-1.1823227871103117,T_cells
418,-1.170510572883097,-0.319812601087058,-0.9290456791246126,0.6313812929491186,0.8371549316197928,-0.06299706002571462,-0.08169236628434703,-0.21153674350840782,-1.330361524406747,T_cells
419,-0.32526959630869623,-0.4580041064522111,1.3308657192095394,-0.44275167144500255,-0.8398154892331979,-0.4077601949895971,-0.11824520651119856,1.9823323129713866,-1.1697324275880738,Monocytes
420,2.773144224004336,0.4779419021186478,-2.183285099982539,2.0566423435898704,1.760379304129752,-0.6878995258320574,-0.8008485102294849,-0.30904559875866777,1.7208814250953917,T_cells
421,-0.643417919681338,-0.020947406301618867,-0.3527292452380423,0.6193353167446644,0.5924156602048738,-0.19376714432583295,-0.5790397412626908,-0.8854818765326952,0.50831945103393,T_cells
422,-0.9239585563061775,0.2525207264343536,-0.4236304037883475,-1.9563791443579392,-0.5472184073526046,-0.44587138922465186,3.4978494102496853,-1.0211500383912413,0.488866085579922,Other cells
423,-0.6091546777859712,0.038337727556664404,-0.7599922270646515,-1.3230549035538766,-1.135597173229087,-0.3112045805126299,2.7526520511013897,-0.9972914252543624,0.027730727445861626,Other cells
424,-0.7086628535440648,-0.11798387993526527,-0.769745321606934,-1.216541625965535,-0.6454934612328104,-0.2913419205643058,2.7211341239942364,-0.40131331679790383,-0.008887380039385192,Other cells
425,-0.5185358445726552,-0.7828710572821466,1.6223843548184704,-1.466963973736308,-1.099751400885354,-0.47835392055830855,-0.37664152704213416,1.9382684641813448,0.8657819734460751,Monocytes
426,-0.5130010912229623,-0.603234755796092,-0.6548384329010972,1.2249263813129547,0.11574840095806382,-0.16976518676268496,-0.7209909897664346,-0.46320045001845905,-0.00967000638728442,T_cells
427,0.1301995052913661,0.49054594568751103,-1.0006222725878016,-1.5938309557263934,-2.355748215087114,-0.46888173412474643,3.01723415059111,-0.8022747367945677,-0.2151146131800357,Other cells
428,1.664169902626349,-0.25419432117348917,-0.8636928558284148,0.3391759834665935,0.1855670452941028,-0.252538870942273,-0.5007408625280978,-0.3311539019835927,-0.45640955666958266,T_cells
